Siparis_ID,Siparis_Tarihi,Sevk_Tarihi,Musteri_ID,Musteri_Ismi,Segment,Bolge,Sehir,Ilce,Urun_ID,Kategori,Alt_Kategori,Urun_Adi,Satis,Kar
TU-2019-DL2865134-41174,22/09/2019,27/09/2019,DL-2865134,Dan Lawera,Tüketici,Marmara,İstanbul,Kartal,OFF-AR-5930,Ofis Malzemeleri,Sanat,Sanford Sketch Pad. Blue,36.38,1.88
TU-2019-FG4260134-41177,25/09/2019,29/09/2019,FG-4260134,Frank Gastineau,Ev-Ofis,Marmara,İstanbul,Kartal,FUR-CH-5455,Mobilya,Sandalye,Office Star Swivel Stool. Black,137.21,-9.23
TU-2019-BM1650134-41178,26/09/2019,30/09/2019,BM-1650134,Brian Moss,Kurumsal,Marmara,İstanbul,Bağcılar,TEC-PH-5835,Teknoloji,Telefon,Samsung Signal Booster. Cordless,223.10,10.06
TU-2019-TC11145134-41178,26/09/2019,30/09/2019,TC-11145134,Theresa Coyne,Kurumsal,GD Anadolu,Şanlıurfa,Siverek,TEC-CO-3679,Teknoloji,Fotokopi Makinesi,Canon Copy Machine. Digital,104.71,-18.30
TU-2019-JG5805134-41180,28/09/2019,30/09/2019,JG-5805134,John Grady,Kurumsal,Ege,İzmir,Menemen,FUR-CH-5414,Mobilya,Sandalye,Novimex Swivel Stool. Set of Two,66.68,6.70
TU-2019-JG5805134-41180,28/09/2019,30/09/2019,JG-5805134,John Grady,Kurumsal,Ege,İzmir,Menemen,OFF-ST-6033,Ofis Malzemeleri,Depolama,Smead File Cart. Single Width,51.37,5.80
TU-2019-TC11475134-41187,05/10/2019,11/10/2019,TC-11475134,Tony Chapman,Ev-Ofis,Marmara,İstanbul,Kartal,FUR-CH-5407,Mobilya,Sandalye,Novimex Steel Folding Chair. Black,63.84,8.64
TU-2019-TC11475134-41187,05/10/2019,11/10/2019,TC-11475134,Tony Chapman,Ev-Ofis,Marmara,İstanbul,Kartal,TEC-AC-5860,Teknoloji,Aksesuar,SanDisk Flash Drive. Bluetooth,31.63,-1.09
TU-2019-TC11475134-41187,05/10/2019,11/10/2019,TC-11475134,Tony Chapman,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-BI-3721,Ofis Malzemeleri,Cilt,Cardinal Binder. Durable,6.13,2.45
TU-2019-DM3345134-41188,06/10/2019,10/10/2019,DM-3345134,Denise Monton,Kurumsal,GD Anadolu,Mardin,Midyat,TEC-PH-3148,Teknoloji,Telefon,Apple Smart Phone. Full Size,1017.94,81.46
TU-2019-DM3345134-41188,06/10/2019,10/10/2019,DM-3345134,Denise Monton,Kurumsal,GD Anadolu,Mardin,Midyat,TEC-PH-3803,Teknoloji,Telefon,Cisco Signal Booster. with Caller ID,485.86,-25.18
TU-2019-DM3345134-41188,06/10/2019,10/10/2019,DM-3345134,Denise Monton,Kurumsal,GD Anadolu,Mardin,Midyat,OFF-LA-4553,Ofis Malzemeleri,Etiket,Harbour Creations Shipping Labels. Adjustable,7.49,2.00
TU-2019-AJ960134-41194,12/10/2019,17/10/2019,AJ-960134,Astrea Jones,Tüketici,Ege,Denizli,Tavas,OFF-AR-3478,Ofis Malzemeleri,Sanat,Binney & Smith Canvas. Water Color,87.26,6.26
TU-2019-JF5190134-41195,13/10/2019,17/10/2019,JF-5190134,Jamie Frazer,Tüketici,Marmara,İstanbul,Büyükçekmece,OFF-AP-4744,Ofis Malzemeleri,Araç Gereç,Hoover Stove. Silver,910.75,-37.61
TU-2019-DW3195134-41200,18/10/2019,22/10/2019,DW-3195134,David Wiener,Kurumsal,Akdeniz,Antalya,Kemer,OFF-SU-2993,Ofis Malzemeleri,Sarf Malzemesi,Acme Shears. Easy Grip,123.70,12.74
TU-2019-KC6540134-41200,18/10/2019,23/10/2019,KC-6540134,Kelly Collister,Tüketici,İç Anadolu,Sivas,Zara,OFF-LA-5401,Ofis Malzemeleri,Etiket,Novimex Round Labels. Laser Printer Compatible,10.03,1.23
TU-2019-EB3750134-41206,24/10/2019,29/10/2019,EB-3750134,Edward Becker,Kurumsal,Akdeniz,Hatay,İskenderun,OFF-BI-6374,Ofis Malzemeleri,Cilt,Wilson Jones Binder Covers. Clear,17.04,-5.00
TU-2019-EB3750134-41206,24/10/2019,29/10/2019,EB-3750134,Edward Becker,Kurumsal,Akdeniz,Hatay,İskenderun,OFF-BI-2897,Ofis Malzemeleri,Cilt,Acco Binder. Economy,6.06,1.99
TU-2019-CT1995134-41208,26/10/2019,01/11/2019,CT-1995134,Carol Triggs,Tüketici,İç Anadolu,Kırşehir,Kaman,TEC-MA-6138,Teknoloji,Makine,StarTech Card Printer. White,129.53,42.51
TU-2019-CD2790134-41213,31/10/2019,04/11/2019,CD-2790134,Cynthia Delaney,Ev-Ofis,Marmara,İstanbul,Üsküdar,TEC-PH-5843,Teknoloji,Telefon,Samsung Speaker Phone. Cordless,50.44,-4.23
TU-2019-CD2790134-41213,31/10/2019,04/11/2019,CD-2790134,Cynthia Delaney,Ev-Ofis,Marmara,İstanbul,Üsküdar,TEC-AC-4156,Teknoloji,Aksesuar,Enermax Keyboard. Erganomic,32.51,8.14
TU-2019-CD2790134-41213,31/10/2019,04/11/2019,CD-2790134,Cynthia Delaney,Ev-Ofis,Marmara,İstanbul,Üsküdar,OFF-ST-6026,Ofis Malzemeleri,Depolama,Smead Box. Wire Frame,3.94,1.25
TU-2019-FC4245134-41213,31/10/2019,04/11/2019,FC-4245134,Frank Carlisle,Ev-Ofis,Ege,Manisa,Akhisar,OFF-AR-6116,Ofis Malzemeleri,Sanat,Stanley Markers. Fluorescent,18.77,-1.25
TU-2019-FH4350134-41214,01/11/2019,05/11/2019,FH-4350134,Fred Harton,Tüketici,Akdeniz,Mersin,Silifke,TEC-PH-5252,Teknoloji,Telefon,Motorola Headset. Full Size,64.82,6.60
TU-2019-CC2145134-41215,02/11/2019,07/11/2019,CC-2145134,Charles Crestani,Tüketici,Akdeniz,Adana,Ceyhan,TEC-MA-6152,Teknoloji,Makine,StarTech Receipt Printer. Red,172.37,17.83
TU-2019-CC2145134-41215,02/11/2019,07/11/2019,CC-2145134,Charles Crestani,Tüketici,Akdeniz,Adana,Ceyhan,OFF-AP-4954,Ofis Malzemeleri,Araç Gereç,KitchenAid Coffee Grinder. Silver,113.95,11.17
TU-2019-CC2145134-41215,02/11/2019,07/11/2019,CC-2145134,Charles Crestani,Tüketici,Akdeniz,Adana,Ceyhan,OFF-SU-4989,Ofis Malzemeleri,Sarf Malzemesi,Kleencut Shears. Easy Grip,77.42,16.14
TU-2019-RA9285134-41216,03/11/2019,05/11/2019,RA-9285134,Ralph Arnett,Tüketici,Karadeniz,Çorum,Sungurlu,TEC-MA-5544,Teknoloji,Makine,Panasonic Card Printer. White,137.78,-75.82
TU-2019-RA9285134-41216,03/11/2019,05/11/2019,RA-9285134,Ralph Arnett,Tüketici,Karadeniz,Çorum,Sungurlu,TEC-AC-5887,Teknoloji,Aksesuar,SanDisk Numeric Keypad. Bluetooth,44.45,6.67
TU-2019-RA9285134-41216,03/11/2019,05/11/2019,RA-9285134,Ralph Arnett,Tüketici,Karadeniz,Çorum,Sungurlu,FUR-CH-5752,Mobilya,Sandalye,SAFCO Bag Chairs. Red,118.66,17.28
TU-2019-RA9285134-41216,03/11/2019,05/11/2019,RA-9285134,Ralph Arnett,Tüketici,Karadeniz,Çorum,Sungurlu,OFF-AR-3454,Ofis Malzemeleri,Sanat,BIC Highlighters. Water Color,17.69,8.61
TU-2019-RA9285134-41216,03/11/2019,05/11/2019,RA-9285134,Ralph Arnett,Tüketici,Karadeniz,Çorum,Sungurlu,OFF-BI-3293,Ofis Malzemeleri,Cilt,Avery Index Tab. Clear,5.06,2.12
TU-2019-RA9285134-41216,03/11/2019,05/11/2019,RA-9285134,Ralph Arnett,Tüketici,Karadeniz,Çorum,Sungurlu,OFF-BI-2917,Ofis Malzemeleri,Cilt,Acco Index Tab. Clear,6.43,-2.93
TU-2019-DS3030134-41219,06/11/2019,11/11/2019,DS-3030134,Darrin Sayre,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-SU-4133,Ofis Malzemeleri,Sarf Malzemesi,Elite Shears. Serrated,104.90,16.48
TU-2019-VS11820164-41224,11/11/2019,13/11/2019,VS-11820164,Vivek Sundaresam,Tüketici,Akdeniz,Antalya,Alanya,OFF-EN-4911,Ofis Malzemeleri,Zarf,Jiffy Interoffice Envelope. Security-Tint,39.07,4.99
TU-2019-MA7995134-41226,13/11/2019,14/11/2019,MA-7995134,Michelle Arnett,Ev-Ofis,İç Anadolu,Niğde,Bor,OFF-ST-4293,Ofis Malzemeleri,Depolama,Fellowes Trays. Blue,91.82,12.78
TU-2019-MA7995134-41226,13/11/2019,14/11/2019,MA-7995134,Michelle Arnett,Ev-Ofis,İç Anadolu,Niğde,Bor,OFF-ST-6273,Ofis Malzemeleri,Depolama,Tenex Shelving. Industrial,88.22,9.46
TU-2019-MA7995134-41226,13/11/2019,14/11/2019,MA-7995134,Michelle Arnett,Ev-Ofis,İç Anadolu,Niğde,Bor,OFF-AR-3460,Ofis Malzemeleri,Sanat,BIC Pencil Sharpener. Blue,23.21,1.05
TU-2019-MA7995134-41226,13/11/2019,14/11/2019,MA-7995134,Michelle Arnett,Ev-Ofis,İç Anadolu,Niğde,Bor,OFF-PA-3993,Ofis Malzemeleri,Kağıt,Eaton Computer Printout Paper. Recycled,10.58,-1.00
TU-2019-JR6210134-41230,17/11/2019,22/11/2019,JR-6210134,Justin Ritter,Kurumsal,Ege,İzmir,Torbalı,OFF-AR-3458,Ofis Malzemeleri,Sanat,BIC Markers. Fluorescent,11.08,3.42
TU-2019-LR6915134-41233,20/11/2019,20/11/2019,LR-6915134,Lena Radford,Tüketici,Ege,Manisa,Turgutlu,FUR-CH-5803,Mobilya,Sandalye,SAFCO Steel Folding Chair. Set of Two,140.74,-59.90
TU-2019-LR6915134-41233,20/11/2019,20/11/2019,LR-6915134,Lena Radford,Tüketici,Ege,Manisa,Turgutlu,TEC-CO-4570,Teknoloji,Fotokopi Makinesi,Hewlett Copy Machine. Laser,105.32,-5.74
TU-2019-LR6915134-41233,20/11/2019,20/11/2019,LR-6915134,Lena Radford,Tüketici,Ege,Manisa,Turgutlu,FUR-CH-5805,Mobilya,Sandalye,SAFCO Swivel Stool. Adjustable,68.17,2.48
TU-2019-LR6915134-41233,20/11/2019,20/11/2019,LR-6915134,Lena Radford,Tüketici,Ege,Manisa,Turgutlu,OFF-BI-3188,Ofis Malzemeleri,Cilt,Avery 3-Hole Punch. Economy,22.30,5.60
TU-2019-LR6915134-41233,20/11/2019,20/11/2019,LR-6915134,Lena Radford,Tüketici,Ege,Manisa,Turgutlu,OFF-FA-3044,Ofis Malzemeleri,Sabitleyici,Advantus Paper Clips. Assorted Sizes,4.56,1.13
TU-2019-LR6915134-41233,20/11/2019,20/11/2019,LR-6915134,Lena Radford,Tüketici,Ege,Manisa,Turgutlu,OFF-EN-4435,Ofis Malzemeleri,Zarf,GlobeWeis Clasp Envelope. Recycled,3.48,1.45
TU-2019-MO7800134-41235,22/11/2019,24/11/2019,MO-7800134,Meg O'Connel,Ev-Ofis,Marmara,İstanbul,Maltepe,FUR-BO-5787,Mobilya,Kitaplık,Safco Library with Doors. Pine,312.91,78.23
TU-2019-CS1845134-41235,22/11/2019,26/11/2019,CS-1845134,Cari Sayre,Kurumsal,Marmara,İstanbul,Kartal,FUR-BO-5748,Mobilya,Kitaplık,Safco 3-Shelf Cabinet. Traditional,270.14,9.38
TU-2019-CS1845134-41235,22/11/2019,26/11/2019,CS-1845134,Cari Sayre,Kurumsal,Marmara,İstanbul,Kartal,OFF-AP-3876,Ofis Malzemeleri,Araç Gereç,Cuisinart Toaster. Black,21.16,2.71
TU-2019-CS1845134-41235,22/11/2019,26/11/2019,CS-1845134,Cari Sayre,Kurumsal,Marmara,İstanbul,Kartal,TEC-AC-5882,Teknoloji,Aksesuar,SanDisk Mouse. Programmable,15.92,2.38
TU-2019-MO7800134-41235,22/11/2019,24/11/2019,MO-7800134,Meg O'Connel,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-BI-3252,Ofis Malzemeleri,Cilt,Avery Binder. Durable,11.52,5.84
TU-2019-CS1845134-41235,22/11/2019,26/11/2019,CS-1845134,Cari Sayre,Kurumsal,Marmara,İstanbul,Kartal,OFF-AR-3548,Ofis Malzemeleri,Sanat,Boston Pens. Fluorescent,6.19,2.68
TU-2019-CS1845134-41235,22/11/2019,26/11/2019,CS-1845134,Cari Sayre,Kurumsal,Marmara,İstanbul,Kartal,OFF-LA-4555,Ofis Malzemeleri,Etiket,Harbour Creations Shipping Labels. Laser Printer Compatible,18.34,2.06
TU-2019-CS1845134-41235,22/11/2019,26/11/2019,CS-1845134,Cari Sayre,Kurumsal,Marmara,İstanbul,Kartal,OFF-BI-4813,Ofis Malzemeleri,Cilt,Ibico Binder. Economy,6.19,1.97
TU-2019-CS1845134-41235,22/11/2019,26/11/2019,CS-1845134,Cari Sayre,Kurumsal,Marmara,İstanbul,Kartal,OFF-LA-3317,Ofis Malzemeleri,Etiket,Avery Round Labels. Laser Printer Compatible,5.71,2.03
TU-2019-MB7305134-41236,23/11/2019,30/11/2019,MB-7305134,Maria Bertelson,Tüketici,İç Anadolu,Ankara,Çankaya,OFF-ST-6057,Ofis Malzemeleri,Depolama,Smead Shelving. Blue,19.57,3.69
TU-2019-TP11565134-41244,01/12/2019,02/12/2019,TP-11565134,Tracy Poddar,Kurumsal,GD Anadolu,Diyarbakır,Ergani,FUR-CH-4629,Mobilya,Sandalye,Hon Bag Chairs. Set of Two,18.96,2.77
TU-2019-EH3765134-41250,07/12/2019,10/12/2019,EH-3765134,Edward Hooks,Kurumsal,Akdeniz,Mersin,Tarsus,TEC-MA-5515,Teknoloji,Makine,Okidata Receipt Printer. Red,384.19,-13.09
TU-2019-EH3765134-41250,07/12/2019,10/12/2019,EH-3765134,Edward Hooks,Kurumsal,Akdeniz,Mersin,Tarsus,OFF-SU-4304,Ofis Malzemeleri,Sarf Malzemesi,Fiskars Box Cutter. High Speed,14.21,0.89
TU-2019-EH3765134-41250,07/12/2019,10/12/2019,EH-3765134,Edward Hooks,Kurumsal,Akdeniz,Mersin,Tarsus,OFF-FA-5477,Ofis Malzemeleri,Sabitleyici,OIC Rubber Bands. Bulk Pack,6.83,1.25
TU-2019-RL9615134-41257,14/12/2019,19/12/2019,RL-9615134,Rob Lucas,Tüketici,Akdeniz,Mersin,Silifke,FUR-CH-4654,Mobilya,Sandalye,Hon Executive Leather Armchair. Adjustable,181.88,-22.82
TU-2019-RL9615134-41257,14/12/2019,19/12/2019,RL-9615134,Rob Lucas,Tüketici,Akdeniz,Mersin,Silifke,TEC-PH-5247,Teknoloji,Telefon,Motorola Audio Dock. Full Size,69.86,5.42
TU-2019-RL9615134-41257,14/12/2019,19/12/2019,RL-9615134,Rob Lucas,Tüketici,Akdeniz,Mersin,Silifke,OFF-BI-6378,Ofis Malzemeleri,Cilt,Wilson Jones Binder. Clear,4.99,1.10
TU-2019-VD11670134-41259,16/12/2019,20/12/2019,VD-11670134,Valerie Dominguez,Tüketici,Marmara,Bursa,Orhangazi,OFF-ST-6048,Ofis Malzemeleri,Depolama,Smead Lockers. Single Width,317.52,-119.16
TU-2019-CM1830134-41265,22/12/2019,27/12/2019,CM-1830134,Cari MacIntyre,Kurumsal,Karadeniz,Çorum,Sungurlu,OFF-AP-4951,Ofis Malzemeleri,Araç Gereç,KitchenAid Blender. White,39.84,12.96
TU-2019-CM1830134-41265,22/12/2019,27/12/2019,CM-1830134,Cari MacIntyre,Kurumsal,Karadeniz,Çorum,Sungurlu,OFF-AR-3475,Ofis Malzemeleri,Sanat,Binney & Smith Canvas. Blue,82.18,4.26
TU-2019-CM1830134-41265,22/12/2019,27/12/2019,CM-1830134,Cari MacIntyre,Kurumsal,Karadeniz,Çorum,Sungurlu,OFF-AR-3489,Ofis Malzemeleri,Sanat,Binney & Smith Markers. Easy-Erase,9.74,1.90
TU-2019-DP3165134-41265,22/12/2019,26/12/2019,DP-3165134,David Philippe,Tüketici,Marmara,İstanbul,Kartal,TEC-CO-4590,Teknoloji,Fotokopi Makinesi,Hewlett Wireless Fax. Color,152.65,52.66
TU-2019-LO7170134-41268,25/12/2019,29/12/2019,LO-7170134,Lori Olson,Kurumsal,Akdeniz,Adana,Ceyhan,FUR-CH-5776,Mobilya,Sandalye,SAFCO Executive Leather Armchair. Set of Two,185.47,-83.48
TU-2019-LO7170134-41268,25/12/2019,29/12/2019,LO-7170134,Lori Olson,Kurumsal,Akdeniz,Adana,Ceyhan,FUR-BO-3893,Mobilya,Kitaplık,Dania Corner Shelving. Metal,97.22,-31.66
TU-2019-LO7170134-41268,25/12/2019,29/12/2019,LO-7170134,Lori Olson,Kurumsal,Akdeniz,Adana,Ceyhan,OFF-AR-3450,Ofis Malzemeleri,Sanat,BIC Canvas. Water Color,45.50,7.18
TU-2019-LO7170134-41268,25/12/2019,29/12/2019,LO-7170134,Lori Olson,Kurumsal,Akdeniz,Adana,Ceyhan,OFF-ST-6032,Ofis Malzemeleri,Depolama,Smead File Cart. Industrial,51.36,1.10
TU-2019-LO7170134-41268,25/12/2019,29/12/2019,LO-7170134,Lori Olson,Kurumsal,Akdeniz,Adana,Ceyhan,OFF-AR-6118,Ofis Malzemeleri,Sanat,Stanley Pencil Sharpener. Easy-Erase,41.66,7.10
TU-2019-LO7170134-41268,25/12/2019,29/12/2019,LO-7170134,Lori Olson,Kurumsal,Akdeniz,Adana,Ceyhan,OFF-LA-3313,Ofis Malzemeleri,Etiket,Avery Removable Labels. Laser Printer Compatible,8.59,2.63
TU-2019-LO7170134-41268,25/12/2019,29/12/2019,LO-7170134,Lori Olson,Kurumsal,Akdeniz,Adana,Ceyhan,OFF-PA-5890,Ofis Malzemeleri,Kağıt,SanDisk Parchment Paper. 8.5 x 11,8.34,2.39
TU-2016-KL6555134-41279,05/01/2016,09/01/2016,KL-6555134,Kelly Lampkin,Kurumsal,Marmara,İstanbul,Kartal,OFF-ST-6039,Ofis Malzemeleri,Depolama,Smead Folders. Industrial,14.38,3.34
TU-2016-KL6555134-41279,05/01/2016,09/01/2016,KL-6555134,Kelly Lampkin,Kurumsal,Marmara,İstanbul,Kartal,OFF-FA-5485,Ofis Malzemeleri,Sabitleyici,OIC Thumb Tacks. Assorted Sizes,4.61,1.23
TU-2016-RW9690134-41282,08/01/2016,12/01/2016,RW-9690134,Robert Waldorf,Tüketici,Marmara,İstanbul,Kartal,TEC-CO-3695,Teknoloji,Fotokopi Makinesi,Canon Ink. Digital,234.86,-87.74
TU-2016-RW9690134-41282,08/01/2016,12/01/2016,RW-9690134,Robert Waldorf,Tüketici,Marmara,İstanbul,Kartal,OFF-ST-6262,Ofis Malzemeleri,Depolama,Tenex Lockers. Industrial,81.85,6.51
TU-2016-RW9690134-41282,08/01/2016,12/01/2016,RW-9690134,Robert Waldorf,Tüketici,Marmara,İstanbul,Kartal,TEC-AC-5122,Teknoloji,Aksesuar,Logitech Memory Card. Erganomic,40.48,8.70
TU-2016-RW9690134-41282,08/01/2016,12/01/2016,RW-9690134,Robert Waldorf,Tüketici,Marmara,İstanbul,Kartal,OFF-LA-6045,Ofis Malzemeleri,Etiket,Smead Legal Exhibit Labels. Laser Printer Compatible,17.76,4.00
TU-2016-RW9690134-41282,08/01/2016,12/01/2016,RW-9690134,Robert Waldorf,Tüketici,Marmara,İstanbul,Kartal,OFF-BI-4823,Ofis Malzemeleri,Cilt,Ibico Hole Reinforcements. Clear,10.32,1.23
TU-2016-CS1845134-41284,10/01/2016,12/01/2016,CS-1845134,Cari Sayre,Kurumsal,Marmara,İstanbul,Silivri,TEC-PH-3785,Teknoloji,Telefon,Cisco Audio Dock. Full Size,146.69,-16.07
TU-2016-CS1845134-41284,10/01/2016,12/01/2016,CS-1845134,Cari Sayre,Kurumsal,Marmara,İstanbul,Silivri,OFF-ST-5693,Ofis Malzemeleri,Depolama,Rogers File Cart. Single Width,56.65,8.17
TU-2016-KH6630134-41284,10/01/2016,13/01/2016,KH-6630134,Ken Heidel,Kurumsal,Akdeniz,Kahramanmaraş,Elbistan,OFF-EN-5042,Ofis Malzemeleri,Zarf,Kraft Peel and Seal. Security-Tint,18.31,2.15
TU-2016-DW3540134-41291,17/01/2016,18/01/2016,DW-3540134,Don Weiss,Tüketici,GD Anadolu,Adıyaman,Kahta,OFF-PA-5876,Ofis Malzemeleri,Kağıt,SanDisk Message Books. 8.5 x 11,89.47,-24.77
TU-2016-DW3540134-41291,17/01/2016,18/01/2016,DW-3540134,Don Weiss,Tüketici,GD Anadolu,Adıyaman,Kahta,FUR-BO-4850,Mobilya,Kitaplık,Ikea Classic Bookcase. Pine,165.24,-39.61
TU-2016-DW3540134-41291,17/01/2016,18/01/2016,DW-3540134,Don Weiss,Tüketici,GD Anadolu,Adıyaman,Kahta,FUR-BO-5780,Mobilya,Kitaplık,Safco Floating Shelf Set. Traditional,78.70,1.49
TU-2016-DW3540134-41291,17/01/2016,18/01/2016,DW-3540134,Don Weiss,Tüketici,GD Anadolu,Adıyaman,Kahta,OFF-ST-4031,Ofis Malzemeleri,Depolama,Eldon Box. Wire Frame,3.73,-1.63
TU-2016-IL5100134-41303,29/01/2016,31/01/2016,IL-5100134,Ivan Liston,Tüketici,Marmara,İstanbul,Kartal,OFF-ST-4269,Ofis Malzemeleri,Depolama,Fellowes Lockers. Wire Frame,165.12,-1.92
TU-2016-EM4095134-41311,06/02/2016,10/02/2016,EM-4095134,Eudokia Martin,Kurumsal,Akdeniz,Antalya,Kemer,TEC-AC-5894,Teknoloji,Aksesuar,SanDisk Router. Bluetooth,102.54,5.85
TU-2016-EM4095134-41311,06/02/2016,10/02/2016,EM-4095134,Eudokia Martin,Kurumsal,Akdeniz,Antalya,Kemer,OFF-AR-5923,Ofis Malzemeleri,Sanat,Sanford Pencil Sharpener. Water Color,69.62,-8.36
TU-2016-DB3060134-41317,12/02/2016,14/02/2016,DB-3060134,Dave Brooks,Tüketici,Marmara,İstanbul,Kartal,TEC-MA-5570,Teknoloji,Makine,Panasonic Phone. Wireless,33.94,4.51
TU-2016-RD9900134-41319,14/02/2016,18/02/2016,RD-9900134,Ruben Dartt,Tüketici,İç Anadolu,Ankara,Çankaya,OFF-AR-3549,Ofis Malzemeleri,Sanat,Boston Pens. Water Color,27.84,5.52
TU-2016-RD9900134-41319,14/02/2016,18/02/2016,RD-9900134,Ruben Dartt,Tüketici,İç Anadolu,Ankara,Çankaya,OFF-AR-3528,Ofis Malzemeleri,Sanat,Boston Canvas. Water Color,22.73,-5.57
TU-2016-AH195134-41319,14/02/2016,18/02/2016,AH-195134,Alan Haines,Kurumsal,Ege,İzmir,Konak,TEC-CO-4568,Teknoloji,Fotokopi Makinesi,Hewlett Copy Machine. Color,636.26,43.68
TU-2016-AH195134-41319,14/02/2016,18/02/2016,AH-195134,Alan Haines,Kurumsal,Ege,İzmir,Torbalı,TEC-CO-3594,Teknoloji,Fotokopi Makinesi,Brother Fax and Copier. Laser,153.19,34.09
TU-2016-AH195134-41319,14/02/2016,18/02/2016,AH-195134,Alan Haines,Kurumsal,Ege,İzmir,Torbalı,OFF-AR-3548,Ofis Malzemeleri,Sanat,Boston Pens. Fluorescent,24.77,6.71
TU-2016-LH7020164-41324,19/02/2016,23/02/2016,LH-7020164,Lisa Hazard,Tüketici,Ege,Uşak,Banaz,OFF-FA-6206,Ofis Malzemeleri,Sabitleyici,Stockwell Thumb Tacks. Assorted Sizes,4.39,1.75
TU-2016-CR2730134-41324,19/02/2016,23/02/2016,CR-2730134,Craig Reiter,Tüketici,D.Anadolu ,Van,Erciş,OFF-AR-6106,Ofis Malzemeleri,Sanat,Stanley Canvas. Easy-Erase,19.90,2.93
TU-2016-TA11385134-41326,21/02/2016,27/02/2016,TA-11385134,Tom Ashbrook,Ev-Ofis,Marmara,İstanbul,Silivri,FUR-CH-5454,Mobilya,Sandalye,Office Star Swivel Stool. Adjustable,788.01,23.05
TU-2016-TC11475134-41328,23/02/2016,27/02/2016,TC-11475134,Tony Chapman,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-SU-4316,Ofis Malzemeleri,Sarf Malzemesi,Fiskars Scissors. High Speed,74.11,2.37
TU-2016-MN7935134-41332,27/02/2016,05/03/2016,MN-7935134,Michael Nguyen,Tüketici,GD Anadolu,Şanlıurfa,Viransehir,TEC-PH-3790,Teknoloji,Telefon,Cisco Headset. Cordless,73.03,3.17
TU-2016-MN7935134-41332,27/02/2016,05/03/2016,MN-7935134,Michael Nguyen,Tüketici,GD Anadolu,Şanlıurfa,Viransehir,OFF-AR-6126,Ofis Malzemeleri,Sanat,Stanley Sketch Pad. Easy-Erase,17.88,3.43
TU-2016-MN7935134-41332,27/02/2016,05/03/2016,MN-7935134,Michael Nguyen,Tüketici,GD Anadolu,Şanlıurfa,Viransehir,OFF-SU-2988,Ofis Malzemeleri,Sarf Malzemesi,Acme Scissors. Easy Grip,10.82,1.76
TU-2016-BC1125134-41334,01/03/2016,07/03/2016,BC-1125134,Becky Castell,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-ST-6262,Ofis Malzemeleri,Depolama,Tenex Lockers. Industrial,81.85,6.51
TU-2016-LW7125134-41334,01/03/2016,08/03/2016,LW-7125134,Liz Willingham,Tüketici,Marmara,İstanbul,Kartal,FUR-FU-6257,Mobilya,Mobilya,Tenex Light Bulb. Black,45.43,4.13
TU-2016-BC1125134-41334,01/03/2016,07/03/2016,BC-1125134,Becky Castell,Ev-Ofis,Marmara,İstanbul,Kartal,FUR-BO-5972,Mobilya,Kitaplık,Sauder Stackable Bookrack. Pine,59.74,2.87
TU-2016-LW7125134-41334,01/03/2016,08/03/2016,LW-7125134,Liz Willingham,Tüketici,Marmara,İstanbul,Kartal,OFF-AR-3458,Ofis Malzemeleri,Sanat,BIC Markers. Fluorescent,22.15,2.85
TU-2016-SV10785134-41338,05/03/2016,05/03/2016,SV-10785134,Stewart Visinsky,Tüketici,Marmara,Bursa,Orhangazi,FUR-CH-5807,Mobilya,Sandalye,SAFCO Swivel Stool. Red,67.18,-16.79
TU-2016-PF9225134-41338,05/03/2016,08/03/2016,PF-9225134,Phillip Flathmann,Tüketici,GD Anadolu,Mardin,Midyat,OFF-AR-3467,Ofis Malzemeleri,Sanat,BIC Pens. Water Color,6.98,1.34
TU-2016-ZD11925134-41341,08/03/2016,09/03/2016,ZD-11925134,Zuschuss Donatelli,Tüketici,Ege,İzmir,Torbalı,OFF-EN-3655,Ofis Malzemeleri,Zarf,Cameo Business Envelopes. Security-Tint,13.56,2.16
TU-2016-LL6840134-41355,22/03/2016,25/03/2016,LL-6840134,Lauren Leatherbury,Tüketici,Marmara,İstanbul,Kartal,OFF-BI-4828,Ofis Malzemeleri,Cilt,Ibico Index Tab. Clear,13.39,2.73
TU-2016-EM4095134-41356,23/03/2016,30/03/2016,EM-4095134,Eudokia Martin,Kurumsal,Akdeniz,Hatay,İskenderun,FUR-CH-5447,Mobilya,Sandalye,Office Star Rocking Chair. Black,221.57,21.59
TU-2016-EM4095134-41356,23/03/2016,30/03/2016,EM-4095134,Eudokia Martin,Kurumsal,Akdeniz,Hatay,İskenderun,OFF-BI-2883,Ofis Malzemeleri,Cilt,Acco 3-Hole Punch. Economy,12.05,2.37
TU-2016-VD11670134-41360,27/03/2016,01/04/2016,VD-11670134,Valerie Dominguez,Tüketici,Marmara,Kocaeli,Karamürsel,OFF-ST-6230,Ofis Malzemeleri,Depolama,Tenex Box. Single Width,26.45,1.03
